"accuracy","avg_rt","correct","correct_key_time","correct_response","count_experiment","dis_pos","form_response","response","response_key_energy","response_key_time","response_time","subject_nr","subject_parity","test_session","total","total_correct"
"76","1096","0","0","1","0","320","Isman","2","NA","2","625","0","even","speed_test","NA","19"
"73.07692307692308","1075.8461538461538","0","0","2","0","-320","Isman","1","NA","1","572","0","even","speed_test","NA","19"
"70.37037037037037","1051.7037037037037","0","0","1","0","320","Isman","2","NA","2","424","0","even","speed_test","NA","19"
"71.42857142857143","1046.9285714285713","1","1","2","0","32","Isman","2","NA","2","918","0","even","speed_test","NA","20"
"72.41379310344827","1027.6206896551723","1","1","2","0","32","Isman","2","NA","2","487","0","even","speed_test","NA","21"
"70","1010.3333333333334","0","0","1","0","160","Isman","2","NA","2","509","0","even","speed_test","NA","21"
"70.96774193548387","998.3548387096774","1","1","1","0","-32","Isman","1","NA","1","639","0","even","speed_test","NA","22"
"71.875","981.5","1","1","2","0","-160","Isman","2","NA","2","459","0","even","speed_test","NA","23"
"69.6969696969697","968.6969696969697","0","0","1","0","320","Isman","2","NA","2","559","0","even","speed_test","NA","23"
"70.58823529411765","950.0882352941177","1","1","1","0","160","Isman","1","NA","1","336","0","even","speed_test","NA","24"
"71.42857142857143","933.2","1","1","2","0","32","Isman","2","NA","2","359","0","even","speed_test","NA","25"
"69.44444444444444","916.0833333333334","0","0","2","0","32","Isman","1","NA","1","317","0","even","speed_test","NA","25"
"67.56756756756756","903","0","0","2","0","32","Isman","1","NA","1","432","0","even","speed_test","NA","25"
"68.42105263157895","896.3157894736842","1","1","1","0","320","Isman","1","NA","1","649","0","even","speed_test","NA","26"
"69.23076923076923","883.4615384615385","1","1","2","0","-160","Isman","2","NA","2","395","0","even","speed_test","NA","27"
"70","872.975","1","1","1","0","-32","Isman","1","NA","1","464","0","even","speed_test","NA","28"
"70.73170731707317","863.609756097561","1","1","1","0","320","Isman","1","NA","1","489","0","even","speed_test","NA","29"
"71.42857142857143","854.1428571428571","1","1","1","0","160","Isman","1","NA","1","466","0","even","speed_test","NA","30"
"72.09302325581395","846.2325581395348","1","1","1","0","-32","Isman","1","NA","1","514","0","even","speed_test","NA","31"
"72.72727272727273","835.3636363636364","1","1","2","0","32","Isman","2","NA","2","368","0","even","speed_test","NA","32"
"73.33333333333333","826.6444444444444","1","1","1","0","320","Isman","1","NA","1","443","0","even","speed_test","NA","33"
"71.73913043478261","817.0652173913044","0","0","2","0","-320","Isman","1","NA","1","386","0","even","speed_test","NA","33"
"70.2127659574468","815.0425531914893","0","0","2","0","32","Isman","1","NA","1","722","0","even","speed_test","NA","33"
"70.83333333333333","812.6458333333334","1","1","1","0","-32","Isman","1","NA","1","700","0","even","speed_test","NA","34"
"71.42857142857143","802.5714285714286","1","1","2","0","32","Isman","2","NA","2","319","0","even","speed_test","NA","35"
"72","793.78","1","1","1","0","-32","Isman","1","NA","1","363","0","even","speed_test","NA","36"
"72.54901960784314","786.7843137254902","1","1","1","0","-32","Isman","1","NA","1","437","0","even","speed_test","NA","37"
"71.15384615384616","780.4038461538462","0","0","1","0","320","Isman","2","NA","2","455","0","even","speed_test","NA","37"
"71.69811320754717","780.3018867924528","1","1","2","0","-320","Isman","2","NA","2","775","0","even","speed_test","NA","38"
"72.22222222222223","774.0370370370371","1","1","2","0","-160","Isman","2","NA","2","442","0","even","speed_test","NA","39"
"100","2816","1","1","space","0","-160","Isman","space","space","2","2816","0","even","energy_test","NA","1"
"100","2623.5","1","1","6","0","-160","Isman","6","6","2","2431","0","even","energy_test","NA","2"
"100","2404.3333333333335","1","1","5","0","-160","Isman","5","5","2","1966","0","even","energy_test","NA","3"
"100","2301.25","1","1","8","0","-160","Isman","8","8","2","1992","0","even","energy_test","NA","4"
"100","2126.6","1","1","7","0","-160","Isman","7","7","2","1428","0","even","energy_test","NA","5"
"100","2327","1","1","7","0","-160","Isman","7","7","2","3329","0","even","energy_test","NA","6"
"100","2162.714285714286","1","1","5","0","-160","Isman","5","5","2","1177","0","even","energy_test","NA","7"
"100","2065.125","1","1","4","0","-160","Isman","4","4","2","1382","0","even","energy_test","NA","8"
"100","2118.6666666666665","1","1","7","0","-160","Isman","7","7","2","2547","0","even","energy_test","NA","9"
"100","2113.5","1","1","4","0","-160","Isman","4","4","2","2067","0","even","energy_test","NA","10"
"100","2007.090909090909","1","1","5","0","-160","Isman","5","5","2","943","0","even","energy_test","NA","11"
"100","1949.0833333333333","1","1","5","0","-160","Isman","5","5","2","1311","0","even","energy_test","NA","12"
"100","1977.3846153846155","1","1","3","0","-160","Isman","3","3","2","2317","0","even","energy_test","NA","13"
"92.85714285714286","1941.0714285714287","0","1","6","0","-160","Isman","3","3","2","1469","0","even","energy_test","NA","13"
